"product_id","product_name","category","discounted_price","actual_price","discount_percentage","rating","rating_count","review_title"
"B0BL3R4RGS","VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders",649,999,0.35,3.6,4,"As smooth as it can and as fast as possible,Wrost product"
"B07P1BR7L8","Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills",8635,8995,0.04,4.4,9734,"Love it,Very good product quality,Awesome product,Phillips OTG,it has the maximum temperature of 230 last .,Looks Good, Easy and smart working,Good product,Good quality"
"B078WB1VWJ","Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1103,1599,0.31,4.3,4022,"It doesn't heat up,Value fir money,Ok,satisfied,Nice pic,Best iron so far,look,Ironbox stopped working after 4 months  of purchase"
"B0BP89YBC1","Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1505,3500,0.57,4.7,2591,"Felt very useful <U+0001F44C> but cable is short,Good in portable series of Geyser,Awesome product,Good quality,Product okay but no bill receive,Wrong Reviews uploaded for this product.,Good Product"
"B09W9V2PXG","Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales",760,1999,0.62,4.3,532,"Weight without the wait,Good,Good Product,Nice cute scale,Best weight machine,Must have for every kitchen,Value for money,Digital Luggage Scale with Target Value Setting"
"B09XTQFFCG","FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",2655,3199,0.17,3.9,260,"Value for money,Good mini handheld vacuum, I use it to clean my electronics,Best in market,Quite handy and efficient,Small and powerful,Nice product,Blower leaks air,Really good portable vacuum cleaner"
"B08LVVTGZK","Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers",923,1300,0.29,3.9,1672,"Budget friendly best product in class,Good product,Quality,Lifelong Grill Sandwich maker,We can make anything sandwich to grill.,A very good product, go for it,Comact nice design,the facility of big sandwich maker in small size."
"B07J2BQZD6","Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)","Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets",200,399,0.5,3.7,7945,"Unsatisfied,Too small for home use.,Nic,Nice item,.,Good,Material is not good.,Overall product is good, but one of it is damaged"
"B07HK53XM4","Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",282,599,0.53,3.5,1367,"This is a good product,Not upto the expectation,Not recommended for buying.,Very delicate product,Worth a buy,Good product,Just fine buy,Good stickiness but bad handle"
"B08RDWBYCQ","T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders",549,999,0.45,4,1313,"<U+092C><U+0922><U+093F><U+092F><U+093E> <U+0939><U+0948><U+0964><U+0935><U+091C><U+0928> <U+0915><U+092E> <U+0939><U+094B><U+0928><U+0947> <U+0915><U+0940> <U+0935><U+091C><U+0939> <U+0938><U+0947> <U+091C><U+093E><U+0926><U+093E> <U+0926><U+0947><U+0930> <U+0924><U+0915> <U+091A><U+0932><U+093E> <U+0938><U+0915><U+0924><U+0947> <U+0939><U+0948><U+0964>,Nice product and easy to use,Heating issues,Bakwas,Nice,Good product,Good product,Good product"
"B09FHHTL8L","Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2","Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles",86,199,0.57,4.1,212,"Not satisfied,Nice,Low quality,Amazing product,Best in its category,Very good sprayer,Good,Not sturdy"
"B0BHNHMR3H","LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders",494,1299,0.62,3.9,65,"Nice product as expected...,Very good quality <U+0001F60A> love it,Its leaking product as small gap,Product is so amazing,The colour was dull.,Pretty good.,User friendly,I buy a product but in using of twice the product is not working iam totally unsatisfied of this"
"B07D8VBYB4","SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders",5832,7776,0.25,4.4,2737,"Good,Power and performance,Very useful and powerful juicer,Best quality,WORLD CLASS JUCER MIXER GRINDER,Industrial grade,A better product,Good Juicer"
"B0B3TBY2YX","AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles",1264,2299,0.45,4.3,55,"Beautiful and functional, but could be improved (improvements written in review),Agaro kettle,Satisfied with the product,A royal black beauty.,Value for money.,Agaro kettle review,Review,Good looking  elegant, easy to use"
"B088WCFPQF","Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeePresses",1095,1500,0.27,4.5,1065,"Absolutely loving it!,Excellent product,Very nice,Compact way to make coffee,Good one for a Black coffee lover,Excellent purchase,Great Product!,Perfect French Press! I have got two of em!"
"B07JZSG42Y","Borosil Prime Grill Sandwich Maker (Grey)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers",1917,2590,0.26,4,2377,"Simple and easy to use,Product is fulfilling the purpose for which it was purchased.,Good product, not easy to clean,Does the job very well,Very nice sandwich maker,Good quality and received on time,Good Product i Recommend,decent grill"
"B08YRMBK9R","Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3275,6299,0.48,3.9,2569,"Small size is not good,It's a nice product,Gd product for this range,Value for money,Good to Buy,Nice product,Adding review after 2 months of use,Good"
"B00935MGHS","Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers",1203,1795,0.33,4.2,5967,"No power butten to on and off.,Nothing,Product is Ok-Ok,It's auto close Green light is not working.,Good but cord length is short. Must be atleast 4 fts,Nice to use,Good,Good product"
"B07B5XJ572","iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles",1467,3190,0.54,4.1,1776,"Easy to Use,Good at this price. Looks premium,Worth for price,Seems to be good,Easy to clean & i like its cool surface.,Good kettle at a Reasonable price,Good quality,Best Thing for Bachelora"
"B086199CWG","Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders",3359,4799,0.3,3.7,4200,"Not bad,Noice,Quality not as expected,Item is good, but,Not bad,Nice product, product plastic and desine have an issued,easy to use,Superb one"
"B0BBWJFK5C","Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",4859,8999,0.46,4.1,297,"iT'S VERY HEAVY,NICE PRESSURE & WORTH SPENDING:-),Recommend product for personal use.,Attractive product.,High noise and machine heating to high,Only Bucket filter  are missing..Please  send me the bucket filter only immediately.,Good Multipurpose Product.,Good product best in 5k segment .."
"B07GLS2563","Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets",1196,1899,0.37,4.2,3858,"Ok ok,Good one. Worth puechase,Average,Nice Product,Good product,Working perfectly, cord is small,Good,Has Thin plastic lid, which is not easy to clean"
"B09P182Z2H","AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",3305,5799,0.43,4.3,168,"Anyone can use it except your elderly folks. Does not come with instructions.,It’s good prodyct,Overall good,Works and gets out of your way,Water leakage after a 2 week of useage,Good reviews,Good product, delivering what was expected,mist is like a cloud"
"B0B59K1C8F","Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",176,799,0.78,3.6,101,"Not so Worth it,It is only for one use so as per me it's so costly,Not useful for pet hair,Good but one roll is available,Useful product,Vey helpful Product for my black clothes,Excellent product,Bad product. Product is of no use."
"B06Y36JKC3","Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",150,300,0.5,4.1,4074,"Value for money.,Good product,Good Purchase,It’s Nice,Material made of plastic,Broke in first use,Good quality,Low cost"
"B075S9FVRY","Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",5472,7200,0.24,4.5,1408,"Nani's choice is still valid,Good,Value for money,Amazing,It looks great and Awesome.,Best product,Awesome <U+0001F44C>,Good working"
"B08SJVD8QD","CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales",377,389,0.03,4.2,3739,"Good,It’s okay,Cheap quality product, not worth,Good and worth for money,Worth buy,Very nice from the seller as well as from Amazon.,superb,That's a good kitchen scalar machine must buy."
"B09MFR93KS","Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",3059,5999,0.49,4,777,"Good product,Best product,not that much good,Best product,A good mixer grinder,Looks good,It’s a good product…not bad at all,Go to it"
"B07Y5FDPKV","KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders",1752,2400,0.27,4.2,14160,"Rusty Steel beater,Product delivered in good condition but a little late than expected delivery date ..,Good product,It's good if used properly.,Nice....,Worth it Buy,gud one,KENT 16051 Hand Blender 300 W"
"B0756KCV5K","Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop",3177,5295,0.4,4.2,6919,"Bad servisec,a bit costly,Favourite,Thankyou amazon for brand product which I received in good condition,Good product,Good,Prestage induction,Till now going good"
"B09HS1NDRQ","PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey","Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets",392,799,0.51,3.8,287,"Nice and easy to use ,holds good no of clothes.,Average product according to the price..little expensive,Great for laundry storage,Good product.,Not much of a great product.,Very poor quality,Appears as a decent product,Value for money"
"B018SJJ0GE","Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|RotiMakers",2009,2999,0.33,4.4,388,"Good.,Good product,Worth to have roti maker,Value for money,It is easy to use... time saving,Good value for money,Good,When you have Libra Chapati Maker, gathering guests is no more tension."
"B09FPP3R1D","Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers",1622,2495,0.35,4.1,827,"Nice product very easy clean,Don't buy it,nice,Multipurpose | little hard to clean,Absolutely perfect product,Must have product at home,Not good for any other use than boiler,Defective Model received - No refund, Only replace"
"B01F7B2JCI","Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",184,450,0.59,4.2,4971,"Good enough,Nice Choice,Best price and best quality. Just go for it.,Value for money,Steel is good.,Good,Worthy product,Good"
"B09NNZ1GF7","Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",450,999,0.55,4.3,229,"Lint remover,So nice but takes longer then expected,Perfect,Works as promised,Very useful product,easy to use,Amazing product,Value for money"
"B01CS4A5V4","Monitor AC Stand/Heavy Duty Air Conditioner Outdoor Unit Mounting Bracket","Home&Kitchen|Heating,Cooling&AirQuality|Parts&Accessories|FanParts&Accessories",693,1690,0.59,4.1,3524,"Nice,Good but screws are poor quality,Strong brackets,As required,Promt delivery,tlob ralugnA,Good,Quality of material is good but painting quality need to be improved in future product"
"B0BL11S5QK","iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop",1595,3890,0.59,4.2,156,"It is nice ..and user-friendly,Really great product,Nice and easy to use,Good for light usage,Overall a valuable product in this range.,Good,Nice product,Nice product"
"B09BL2KHQW","KENT POWP-Sediment Filter 10'' Thread WCAP","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories",231,260,0.11,4.1,490,"Good product,Delivery at door step,Price is greater than printed price.,Original spare part,Original product,Sediment filter,Good,Authentic product"
"B081RLM75M","LACOPINE Mini Pocket Size Lint Roller (White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",371,599,0.38,3.9,82,"Great Product!!,Good product,Adhesion,Amazing product, value for money,Works just the way it is advertised,Good One !,Easy to use,Poor quality"
"B07SYYVP69","iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles",800,1950,0.59,3.9,710,"Good product,The product is amazing,Super product <U+0001F44D>,Tuta dhakkn,Good product at reasonable price,Time saving,Best product,Product look goods and easy to handle."
"B0BDZWMGZ1","Activa Easy Mix Nutri Mixer Grinder 500 Watt | Long Lasting Shock Proof ABS Body | Heavy Duty Motor With Nano - Grinding Technology","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",1196,2990,0.6,3.8,133,"Good<U+0001F44D>,A nice product in budget price <U+0001F44C>,Not good,A good product .,Good Product,Good,Jar was leaking even after replacing the product,Good"
"B078JT7LTD","Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",6135,8073,0.24,4.6,2751,"Good product,Quality is great but chuteney jar is not working well,Good,Superb,Very good item,Super purchase,Superb <U+0001F44D>,Sujata hi lena."
"B09WF4Q7B3","Wipro Vesta 1380W Cordless Steam Iron Quick heat up with 20gm/ min Steam Burst, Scratch resistant Ceramic soleplate ,Vertical and Horizontal Ironing, Steam burst of upto .8g/ shot","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1793,2599,0.31,3.6,771,"I got a used item,Nice,The product is good but water dripping outside of the iron box,Ok product and easy to use,Suitable only for light use.,nice,Just OK. Less heating,Socket is loose."
